,label,elo_diff,avg_kd_diff,avg_sig_str_landed_diff,avg_sig_str_att_diff,avg_str_landed_diff,avg_str_att_diff,avg_td_comp_diff,avg_td_att_diff,avg_sub_att_diff,avg_ctrl_time_diff,win_rate_diff,finish_rate_diff,total_fights_diff
3629,0,-191.32229784946458,-0.046153846153846156,-13.984615384615385,-41.0923076923077,-16.58461538461539,-44.12307692307692,1.5076923076923074,4.0,0.3076923076923077,106.23076923076923,-0.1384615384615384,-0.12307692307692308,8
3633,0,215.56730391277438,0.1733333333333333,-1.8866666666666667,-54.86666666666667,-2.2733333333333334,-56.01333333333334,-0.6599999999999999,-2.4,0.8,14.133333333333326,0.1133333333333334,0.5,-19
3634,1,-83.9901146744387,-0.275,-15.0,-36.675,-20.049999999999997,-40.55,0.32499999999999996,0.8500000000000001,0.22499999999999998,154.825,-0.25,-0.025000000000000022,3
3640,1,167.12801620354662,0.5714285714285714,-6.242857142857147,-44.14285714285714,-9.385714285714286,-48.24285714285713,0.5428571428571428,0.7428571428571429,0.4428571428571429,90.28571428571428,-0.014285714285714346,0.014285714285714263,9
3642,1,191.8541372721868,0.42857142857142855,39.23809523809524,83.72222222222223,29.825396825396822,75.04761904761905,-0.746031746031746,-2.8968253968253967,-0.19841269841269843,-65.16666666666667,0.007936507936507908,-0.07936507936507936,5
3643,0,164.17043456118404,0.1519607843137255,0.6813725490196099,22.377450980392155,-0.18627450980392268,19.852941176470594,-0.5392156862745099,-1.215686274509804,0.8529411764705883,-34.68627450980394,0.08823529411764708,0.24509803921568626,5
3644,1,-23.28343024188257,0.20833333333333334,-21.333333333333336,-22.66666666666667,-32.85416666666667,-35.1875,-0.125,-1.2291666666666665,-0.020833333333333315,-34.77083333333334,0.0,0.0,10
3645,1,225.72005496753195,0.18947368421052635,10.08421052631579,19.818421052631578,-2.2605263157894697,6.9368421052631675,-0.1947368421052632,-0.3026315789473686,0.08421052631578951,-78.60526315789474,0.27368421052631586,0.25,1
3647,0,-92.28860115635302,-0.9166666666666666,11.25,39.91666666666667,15.583333333333336,44.25,1.375,2.75,0.4166666666666667,93.04166666666666,-0.125,0.08333333333333333,4
3653,0,93.82440184818279,0.0,-20.314285714285717,-49.42857142857143,-56.171428571428564,-87.91428571428571,0.37142857142857144,0.2857142857142856,1.5714285714285714,74.85714285714286,-0.22857142857142865,0.2857142857142857,2
3664,0,-61.96417357820769,0.5,18.0625,54.75,16.0,51.75,-0.5,-1.0625,-0.0625,-19.4375,-0.25,0.0,8
3679,0,107.8546172630563,0.0,-5.828571428571429,-34.6857142857143,-0.48571428571429465,-30.48571428571428,-0.6000000000000001,-1.0285714285714285,-0.05714285714285705,-12.514285714285734,0.08571428571428574,0.45714285714285713,-2
3682,0,87.1189962514502,0.0,14.4375,0.875,23.9375,9.6875,2.375,4.125,0.25,81.6875,0.0,-0.25,8
3683,1,49.48445667841929,0.03759398496240601,40.285714285714285,67.06015037593986,58.11278195488722,85.36842105263158,0.9398496240601504,1.0751879699248117,0.5563909774436091,163.96240601503757,0.015037593984962405,0.12781954887218044,-12
3684,1,-29.287035308276245,-0.01785714285714285,23.892857142857142,41.94642857142857,44.75,67.17857142857143,0.48214285714285715,0.2857142857142857,0.375,153.42857142857142,-0.0892857142857143,0.125,1
3685,0,19.647015339290192,0.060869565217391286,5.980434782608697,28.682608695652178,11.626086956521739,35.06739130434782,0.5173913043478262,4.404347826086957,0.33260869565217394,105.1086956521739,0.05217391304347829,-0.35,3
3687,1,62.20208164340875,-0.05714285714285716,-5.042857142857141,-10.347619047619048,-4.814285714285717,-8.76190476190476,0.5904761904761905,1.0095238095238093,1.3666666666666667,126.08095238095238,0.2666666666666666,0.2857142857142857,11
3688,1,102.55554053891979,0.1923076923076923,31.134615384615387,46.269230769230774,78.1923076923077,101.36538461538461,2.371794871794872,5.08974358974359,0.06410256410256412,260.1730769230769,0.09615384615384615,-0.08333333333333333,1
3690,1,-187.80377170324937,0.2638888888888889,19.458333333333336,11.055555555555557,19.875,11.597222222222229,0.6111111111111112,-1.8194444444444446,-0.23611111111111116,162.18055555555554,0.09722222222222221,-0.1111111111111111,-10
3691,0,1.676153946598106,-0.023809523809523808,22.04761904761905,51.21428571428571,45.5,76.38095238095238,0.9523809523809526,4.023809523809524,1.4047619047619047,226.16666666666666,-0.11904761904761907,-0.023809523809523808,1
3692,1,126.57710706775697,0.45454545454545453,49.71590909090909,100.1590909090909,64.32954545454545,116.7159090909091,0.8636363636363635,1.75,0.375,174.75,-0.1477272727272727,-0.03409090909090909,3
3699,0,-100.31179917984196,0.22499999999999998,-22.049999999999997,-60.0,-28.825000000000003,-67.375,-0.050000000000000044,-1.5750000000000002,0.275,-11.450000000000003,-0.050000000000000044,0.15,-2
3703,0,126.01646567742068,-0.10000000000000003,-8.3,-39.1,-21.099999999999994,-54.89999999999999,-1.1,-0.9999999999999998,0.0,-20.39999999999999,0.39999999999999997,0.0,5
3715,1,80.55560483025693,0.07142857142857142,19.857142857142854,73.0,52.85714285714286,111.14285714285715,1.0714285714285716,4.142857142857142,1.2142857142857142,148.57142857142856,0.1428571428571429,-0.2857142857142857,7
3717,0,107.70748399107447,0.13392857142857145,28.839285714285715,55.526785714285715,23.089285714285715,50.00892857142857,0.5714285714285714,0.5357142857142857,0.0,19.0,0.0357142857142857,0.0,9
3719,0,236.14835366120155,-0.10416666666666669,13.389880952380949,5.80654761904762,19.160714285714285,11.67559523809524,0.09523809523809534,-0.8244047619047619,0.6577380952380953,-3.7916666666666714,0.05654761904761907,0.03273809523809523,5
3720,0,-126.23483130335194,0.15873015873015872,18.17460317460317,35.49206349206349,17.063492063492063,32.142857142857146,-0.2222222222222222,-1.0634920634920633,-0.12698412698412698,-119.07936507936509,-0.2698412698412699,-0.14285714285714285,2
3721,0,-160.7986086755584,0.2157894736842105,0.8947368421052602,0.34736842105263577,-20.94736842105263,-23.621052631578934,-0.8157894736842105,-4.052631578947368,-0.6,-150.40526315789475,-0.021052631578947323,-0.1,9
3722,1,58.875970768718844,0.1680672268907563,5.991596638655462,1.1008403361344534,13.781512605042018,10.134453781512605,-1.1176470588235294,-2.4873949579831933,0.0672268907563025,-79.94117647058823,0.12605042016806722,0.19327731092436973,-10
3729,1,166.83012413899337,0.6,27.200000000000003,68.2,22.1,62.99999999999999,-0.6,-4.2,-0.30000000000000004,-169.7,0.09999999999999998,-0.2,5
3730,1,144.33264272049928,0.20416666666666666,-13.758333333333333,-30.016666666666666,-9.737499999999997,-26.77916666666667,0.7291666666666667,3.875,0.875,113.69166666666666,0.10416666666666663,0.20416666666666666,-1
3732,1,-1.5011640134928257,0.4666666666666666,12.0,21.266666666666666,4.666666666666664,13.0,-0.6333333333333334,-0.3999999999999999,-0.4,-109.13333333333334,-0.13333333333333341,-0.2,1
3736,1,-3.977514861193413,0.28787878787878785,23.727272727272727,50.95454545454545,42.15151515151515,72.98484848484848,2.5,5.8939393939393945,1.0909090909090908,198.13636363636363,0.06060606060606066,0.015151515151515166,5
3742,0,223.9805175407646,-0.15079365079365079,11.412698412698411,8.674603174603178,33.79365079365079,33.60317460317461,1.6507936507936507,2.150793650793651,0.10317460317460317,67.03174603174602,0.3412698412698413,0.07142857142857142,5
3747,1,-18.509780656492467,0.6058823529411765,-8.71764705882353,-34.32941176470588,-4.641176470588235,-30.217647058823523,-0.7411764705882353,-2.0352941176470587,0.09411764705882353,45.117647058823536,-0.09411764705882353,-0.3,7
3748,0,23.559720969811224,-0.36363636363636365,19.704545454545453,44.147727272727266,41.84090909090909,68.9090909090909,0.6022727272727273,1.8863636363636362,0.7613636363636365,75.9659090909091,-0.23863636363636365,0.4090909090909091,14
3749,0,-213.1912502224145,0.14285714285714285,13.682539682539684,38.05555555555556,35.26190476190476,60.19841269841271,1.976190476190476,2.6190476190476186,0.6349206349206349,214.59523809523807,-0.1428571428571429,-0.12698412698412698,-3
3750,1,-72.46631753575593,0.15079365079365079,7.134920634920636,24.3968253968254,20.412698412698415,37.55555555555556,-0.11904761904761907,-1.0555555555555556,-0.5238095238095237,-23.507936507936513,-0.08730158730158732,-0.3492063492063492,-5
3753,1,183.6478257198919,-0.37318840579710144,-27.409420289855074,-76.40217391304347,-15.173913043478258,-60.15942028985508,-0.19202898550724656,3.4855072463768115,0.41666666666666663,171.5326086956522,0.15579710144927528,0.34782608695652173,11
3754,0,95.77288439490644,0.14285714285714285,-1.428571428571427,-10.272727272727273,-8.746753246753247,-18.23809523809524,0.051948051948051965,-0.1471861471861473,0.6926406926406927,-47.35281385281385,-0.0627705627705627,0.06060606060606061,-1
3762,1,154.0618594636212,0.14285714285714285,-6.642857142857142,1.095238095238095,-11.61904761904762,-4.285714285714292,1.8809523809523812,1.9761904761904763,-0.023809523809523808,-34.76190476190476,0.2142857142857143,-0.16666666666666666,1
3765,1,92.17344003074004,0.3333333333333333,17.269841269841272,37.38095238095239,37.84126984126984,59.65873015873016,1.5634920634920633,3.158730158730159,-0.007936507936507908,156.6825396825397,0.007936507936507908,-0.0873015873015873,11
3767,0,66.43986164163039,0.3888888888888889,-1.5500000000000007,8.133333333333333,-3.261111111111113,6.572222222222216,-0.7888888888888889,-1.9722222222222223,0.02777777777777779,-145.0888888888889,0.033333333333333326,-0.0111111111111111,11
3770,1,156.6893093676249,-0.27972027972027974,26.027972027972027,37.76923076923077,30.51748251748252,43.61538461538461,0.39160839160839156,1.4125874125874125,0.02797202797202797,50.42657342657342,0.034965034965035,0.1048951048951049,-2
3774,1,147.78300252515237,-0.303030303030303,24.232323232323232,62.17171717171718,44.101010101010104,85.45454545454547,1.4545454545454546,3.828282828282828,0.0,113.17171717171716,0.1515151515151516,0.0,2
3775,0,-140.6253162770604,0.0,-5.0,7.800000000000011,3.200000000000003,16.400000000000006,-0.2,-2.1999999999999997,0.0,-32.8,-0.39999999999999997,0.0,0
3778,1,-58.73633357322342,0.08333333333333333,23.25,55.41666666666667,18.083333333333336,47.25,0.5000000000000001,-0.25,0.0,14.166666666666686,0.0,-0.16666666666666666,6
3779,1,142.6619291377017,-0.14285714285714285,-27.71428571428571,-91.14285714285714,-32.42857142857143,-96.85714285714286,-1.2857142857142858,-3.142857142857143,0.42857142857142855,-73.71428571428571,0.0,0.2857142857142857,0
3781,0,146.76143211744716,0.16666666666666663,-6.490476190476187,-39.31904761904762,-6.076190476190476,-39.01428571428572,0.5666666666666667,0.3619047619047615,0.24285714285714283,78.39047619047619,0.22857142857142865,0.2,1
3782,0,-90.26425261689951,0.19047619047619047,17.190476190476193,18.57142857142857,7.38095238095238,7.301587301587304,-0.7936507936507936,-2.53968253968254,-0.06349206349206349,-107.23809523809526,-0.3015873015873015,-0.14285714285714285,2
3784,1,-118.16453497205634,0.0,-18.92857142857143,-40.69642857142857,-18.785714285714285,-43.464285714285715,1.9107142857142856,2.125,1.0357142857142858,209.0,-0.07142857142857145,-0.10714285714285715,-1
3789,1,126.88320273568274,-0.08333333333333334,-19.791666666666668,-44.666666666666664,-23.291666666666664,-47.25,0.29166666666666674,1.5,1.75,100.79166666666666,0.16666666666666663,0.3333333333333333,-2
3791,1,136.7565840455511,0.06410256410256412,-5.615384615384613,-23.948717948717942,-2.3589743589743577,-20.384615384615387,0.17948717948717952,0.0,0.38461538461538464,51.589743589743605,0.10256410256410264,-0.012820512820512803,7
3794,1,371.75913356539445,0.36363636363636365,34.618181818181824,104.98181818181818,22.090909090909093,91.47272727272728,0.8727272727272727,1.3636363636363638,-0.7272727272727273,-2.490909090909099,0.5272727272727273,0.2727272727272727,6
3795,1,144.6354372487458,-0.08496732026143794,10.490196078431373,40.01960784313725,15.424836601307192,45.065359477124176,0.7712418300653594,1.9803921568627452,0.058823529411764705,97.9673202614379,0.13725490196078433,0.0,8
3799,0,121.94619889330147,0.0,-9.866666666666667,-20.200000000000003,-18.966666666666665,-29.5,0.10000000000000009,-0.13333333333333286,0.5,27.366666666666646,0.13333333333333341,0.6,-1
3803,1,63.403217232076486,0.14285714285714285,-21.142857142857146,-44.42857142857143,-39.42857142857142,-65.14285714285714,-1.857142857142857,-4.999999999999999,-0.14285714285714285,-154.00000000000003,0.0,0.14285714285714285,0
3804,1,20.780627902143124,0.35119047619047616,7.083333333333332,12.92857142857143,-0.4821428571428541,4.392857142857146,0.7559523809523809,0.7857142857142856,0.29166666666666663,20.13690476190476,0.0714285714285714,-0.10714285714285715,13
3811,0,46.11312177895388,-0.16666666666666666,3.833333333333332,-0.8333333333333286,26.66666666666667,24.16666666666667,0.8333333333333333,1.833333333333333,0.16666666666666666,147.0,0.0,0.0,0
3814,1,59.4942494479983,0.6868686868686869,24.333333333333332,48.757575757575765,26.121212121212118,51.010101010101025,0.23232323232323232,-3.383838383838383,0.5454545454545454,4.303030303030297,0.04040404040404044,0.09090909090909091,2
3816,0,73.94128429009652,0.033333333333333354,-1.4666666666666686,10.299999999999997,3.6333333333333293,16.299999999999997,0.6,0.8333333333333334,0.033333333333333354,27.76666666666666,0.033333333333333326,0.1,4
3817,1,62.735069878503054,0.009803921568627472,-10.735294117647058,-7.284313725490193,-27.34313725490196,-23.039215686274503,-0.7647058823529411,-1.3725490196078431,0.9509803921568628,-185.81372549019608,-0.019607843137254832,0.23529411764705882,11
3819,1,204.5151316783888,-0.16289592760180993,28.91402714932127,86.76244343891403,29.210407239819006,87.82805429864254,0.2941176470588235,-0.22171945701357476,-0.27828054298642535,-11.26696832579185,0.20135746606334837,0.0,9
3820,1,-95.3247326314929,-0.028571428571428525,-11.17142857142857,-37.17142857142857,1.942857142857143,-24.485714285714295,-0.028571428571428525,0.3999999999999999,0.05714285714285716,90.02857142857142,-0.11428571428571432,0.0,-2
3823,0,-150.60397854606686,0.1818181818181818,14.09090909090909,65.27272727272728,-6.636363636363633,40.36363636363636,-0.45454545454545436,-0.8181818181818183,0.09090909090909091,-101.45454545454547,-0.18181818181818182,0.09090909090909091,0
3825,0,36.88958678103859,0.2777777777777778,-6.3232323232323235,-32.06565656565657,-14.191919191919194,-40.63636363636364,0.1616161616161616,-1.525252525252525,0.03030303030303033,-16.540404040404038,-0.030303030303030276,-0.020202020202020193,13
3830,1,43.020345461258785,0.375,1.0,1.125,19.375,18.625,0.875,1.0,-0.125,27.75,0.125,-0.125,0
3832,0,-19.85171230579772,-0.16666666666666669,1.7666666666666657,-2.6333333333333258,18.416666666666664,15.766666666666666,1.45,1.9833333333333338,0.26666666666666666,118.75,-0.21666666666666667,-0.31666666666666665,8
3837,1,13.09480943668541,0.13333333333333336,8.066666666666666,24.733333333333334,10.033333333333331,26.366666666666667,0.10000000000000009,1.4333333333333331,-0.10000000000000009,55.66666666666667,0.09999999999999998,-0.3333333333333333,-5
3840,0,-86.00613481354753,0.125,-15.80357142857143,-36.25,-1.982142857142854,-21.32142857142857,-0.017857142857142794,1.7321428571428572,1.0892857142857144,30.714285714285722,-0.0892857142857143,-0.1607142857142857,1
3843,0,45.96008163552233,0.14661654135338348,17.097744360902254,35.654135338345874,26.92481203007518,46.887218045112775,1.266917293233083,3.943609022556391,0.07894736842105265,95.53007518796993,0.11654135338345872,0.07142857142857142,-5
3844,1,-53.68202713785581,0.08043478260869565,1.9478260869565247,-12.369565217391298,2.82826086956522,-11.263043478260869,0.3304347826086955,-1.160869565217391,1.1717391304347826,30.039130434782592,0.04565217391304344,0.2108695652173913,3
3847,0,93.3696368828048,-0.4142857142857143,-3.2571428571428527,2.471428571428575,3.1857142857142833,11.400000000000006,0.3999999999999999,0.5857142857142854,0.7,93.6,-0.09999999999999998,0.2,3
3848,1,202.43643948150884,-0.059496567505720827,32.283752860411894,83.83524027459954,46.32494279176201,100.56979405034323,1.922196796338673,5.256292906178489,-0.42334096109839814,124.89702517162468,0.21510297482837526,0.10526315789473684,-4
3849,1,5.247874423804205,-0.24761904761904763,-8.42857142857143,-35.93333333333334,6.085714285714282,-20.095238095238088,4.819047619047619,8.314285714285713,0.09523809523809523,272.4666666666667,0.4,0.14285714285714285,-8
3850,1,37.19221107749968,0.23809523809523808,15.142857142857146,19.095238095238102,17.714285714285708,22.238095238095255,-0.5952380952380951,-3.0952380952380953,-0.6666666666666666,-59.5,0.19047619047619047,0.0,1
3854,1,156.14325527296182,0.2573099415204678,-1.3801169590643276,-14.666666666666671,9.678362573099413,-4.116959064327489,1.4912280701754388,3.0994152046783623,0.04093567251461988,148.45614035087718,0.18128654970760227,0.05263157894736842,10
3856,1,43.1819119171771,-0.06666666666666671,2.0,33.83333333333333,6.766666666666666,39.26666666666667,0.16666666666666674,-1.1,0.5,88.1,0.2666666666666666,0.16666666666666666,1
