,event,date,fight_name,f1,f2,winner,method,fight_length,f1_kd,f1_sig_str_landed,f1_sig_str_att,f1_str_landed,f1_str_att,f1_td_comp,f1_td_att,f1_sub_att,f1_ctrl_time,f2_kd,f2_sig_str_landed,f2_sig_str_att,f2_str_landed,f2_str_att,f2_td_comp,f2_td_att,f2_sub_att,f2_ctrl_time,f1_avg_kd,f1_avg_sig_str_landed,f1_avg_sig_str_att,f1_avg_str_landed,f1_avg_str_att,f1_avg_td_comp,f1_avg_td_att,f1_avg_sub_att,f1_avg_ctrl_time,f2_avg_kd,f2_avg_sig_str_landed,f2_avg_sig_str_att,f2_avg_str_landed,f2_avg_str_att,f2_avg_td_comp,f2_avg_td_att,f2_avg_sub_att,f2_avg_ctrl_time,f1_win_rate,f1_finish_rate,f1_total_fights,f2_win_rate,f2_finish_rate,f2_total_fights,f1_elo,f2_elo
7076,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jimmy Crute vs Alonzo Menifield,Jimmy Crute,Alonzo Menifield,Alonzo Menifield,Submission,415,0.0,26.0,53.0,32.0,59.0,1.0,5.0,0.0,72.0,0.0,21.0,36.0,25.0,40.0,0.0,0.0,1.0,105.0,0.42857142857142855,13.571428571428571,26.285714285714285,23.571428571428573,39.0,1.7142857142857142,2.2857142857142856,0.7142857142857143,117.42857142857143,0.2222222222222222,24.666666666666668,51.55555555555556,38.55555555555556,66.11111111111111,0.2222222222222222,2.3333333333333335,0.0,37.0,0.5714285714285714,0.5714285714285714,7,0.6666666666666666,0.5555555555555556,9,1516.6907049872714,1545.9624931903252
7077,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Shannon Ross vs Jesus Aguilar,Shannon Ross,Jesus Aguilar,Jesus Aguilar,KO/TKO,17,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,23.0,0.0,0.0,1,0.0,0.0,1,1483.2281390131172,1485.4357857203458
7078,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Kamuela Kirk vs Esteban Ribovics,Kamuela Kirk,Esteban Ribovics,Esteban Ribovics,Decision - Unanimous,900,0.0,56.0,107.0,86.0,147.0,3.0,14.0,1.0,380.0,0.0,115.0,202.0,135.0,224.0,2.0,2.0,0.0,75.0,0.0,25.0,58.5,80.0,118.0,0.0,0.0,1.5,47.0,0.0,40.0,85.0,67.0,117.0,11.0,21.0,0.0,459.0,0.5,0.0,2,0.0,0.0,1,1501.1946676461187,1484.0
7079,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Bo Nickal vs Val Woodburn,Bo Nickal,Val Woodburn,Bo Nickal,KO/TKO,38,1.0,7.0,10.0,7.0,10.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,1.0,4.0,2.0,150.0,,,,,,,,,,1.0,1.0,1,,,0,1514.5937619184685,1500.0
7080,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robbie Lawler vs Niko Price,Robbie Lawler,Niko Price,Robbie Lawler,KO/TKO,38,1.0,8.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.375,55.25,114.58333333333333,66.20833333333333,126.04166666666667,0.7083333333333334,0.9583333333333334,0.0,80.375,0.23076923076923078,37.76923076923077,83.53846153846153,50.69230769230769,99.46153846153847,0.6923076923076923,2.3846153846153846,0.46153846153846156,91.38461538461539,0.5833333333333334,0.2916666666666667,24,0.5384615384615384,0.46153846153846156,13,1563.0654420852431,1518.5134776538403
7081,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jalin Turner vs Dan Hooker,Jalin Turner,Dan Hooker,Dan Hooker,Decision - Split,900,0.0,100.0,177.0,113.0,191.0,1.0,3.0,0.0,18.0,1.0,125.0,197.0,172.0,247.0,0.0,2.0,1.0,189.0,0.5555555555555556,35.111111111111114,77.11111111111111,44.44444444444444,87.55555555555556,0.3333333333333333,0.5555555555555556,0.7777777777777778,70.88888888888889,0.25,42.35,95.3,54.05,108.35,0.5,2.55,0.4,84.4,0.6666666666666666,0.6666666666666666,9,0.6,0.45,20,1548.3740705573434,1570.2279906789781
7082,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Alexander Volkanovski vs Yair Rodriguez,Alexander Volkanovski,Yair Rodriguez,Alexander Volkanovski,KO/TKO,859,0.0,66.0,97.0,149.0,198.0,7.0,12.0,0.0,433.0,0.0,40.0,80.0,57.0,103.0,0.0,0.0,0.0,0.0,0.46153846153846156,110.92307692307692,196.07692307692307,127.92307692307692,216.3846153846154,1.7692307692307692,5.153846153846154,0.23076923076923078,220.15384615384616,0.08333333333333333,46.416666666666664,111.41666666666667,68.08333333333333,138.41666666666666,1.0833333333333333,3.1666666666666665,0.08333333333333333,147.33333333333334,0.9230769230769231,0.3076923076923077,13,0.8333333333333334,0.4166666666666667,12,1674.8382253212785,1623.4225549190098
7083,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Brandon Moreno vs Alexandre Pantoja,Brandon Moreno,Alexandre Pantoja,Alexandre Pantoja,Decision - Split,1500,0.0,147.0,245.0,167.0,265.0,2.0,4.0,0.0,241.0,1.0,129.0,274.0,161.0,323.0,6.0,11.0,0.0,506.0,0.25,47.833333333333336,123.5,67.66666666666667,144.91666666666666,1.6666666666666667,3.8333333333333335,0.6666666666666666,180.91666666666666,0.16666666666666666,37.166666666666664,77.58333333333333,45.916666666666664,87.58333333333333,1.0,3.5833333333333335,0.16666666666666666,103.25,0.75,0.4166666666666667,12,0.75,0.5,12,1604.9440352196289,1586.5243087607862
7084,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robert Whittaker vs Dricus Du Plessis,Robert Whittaker,Dricus Du Plessis,Dricus Du Plessis,KO/TKO,443,0.0,31.0,70.0,32.0,71.0,1.0,1.0,0.0,23.0,1.0,62.0,104.0,74.0,118.0,1.0,1.0,0.0,57.0,0.5263157894736842,64.57894736842105,153.21052631578948,74.05263157894737,163.21052631578948,0.7894736842105263,2.1052631578947367,0.0,80.94736842105263,0.6,64.2,116.0,75.2,131.6,1.8,3.8,0.8,118.4,0.7894736842105263,0.2631578947368421,19,1.0,0.8,5,1663.6097314074027,1585.9028177663386
7085,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Yazmin Jauregui vs Denise Gomes,Yazmin Jauregui,Denise Gomes,Denise Gomes,KO/TKO,20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,20.0,21.0,24.0,0.0,0.0,0.0,10.0,1.0,76.5,186.0,95.0,209.5,0.0,1.5,0.0,91.5,0.5,51.0,80.0,90.5,124.0,3.5,4.0,0.0,327.0,1.0,0.5,2,0.5,0.5,2,1529.7444200322489,1501.2383887135013
7086,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Ottman Azaitar vs Francisco Prado,Ottman Azaitar,Francisco Prado,Francisco Prado,KO/TKO,245,0.0,14.0,33.0,16.0,36.0,0.0,0.0,0.0,0.0,1.0,38.0,57.0,42.0,61.0,0.0,3.0,0.0,49.0,0.3333333333333333,17.666666666666668,32.333333333333336,18.0,32.666666666666664,0.0,0.0,0.0,5.666666666666667,0.0,28.0,75.0,31.0,78.0,0.0,2.0,1.0,10.0,0.6666666666666666,0.6666666666666666,3,0.0,0.0,1,1514.910458523934,1484.283679132651
7087,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Norma Dumont vs Chelsea Chandler,Norma Dumont,Chelsea Chandler,Norma Dumont,Decision - Unanimous,900,0.0,47.0,76.0,98.0,141.0,3.0,3.0,0.0,538.0,0.0,22.0,61.0,72.0,124.0,1.0,3.0,0.0,150.0,0.2857142857142857,51.0,104.71428571428571,83.14285714285714,140.71428571428572,1.1428571428571428,2.0,0.0,184.14285714285714,0.0,38.0,70.0,47.0,81.0,0.0,0.0,0.0,125.0,0.7142857142857143,0.0,7,1.0,1.0,1,1550.2248109160705,1514.1823010966623
7088,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Albert Duraev vs JunYong Park,Albert Duraev,JunYong Park,JunYong Park,Submission,585,0.0,31.0,77.0,35.0,83.0,1.0,2.0,0.0,74.0,1.0,50.0,96.0,77.0,138.0,0.0,1.0,3.0,119.0,0.0,42.0,104.33333333333333,79.0,161.33333333333334,1.6666666666666667,7.0,0.3333333333333333,227.66666666666666,0.0,46.5,93.625,55.875,105.875,1.375,2.75,0.375,102.625,0.6666666666666666,0.0,3,0.75,0.25,8,1516.7295994810643,1556.801678980579
7089,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Tyson Nam vs Azat Maksum,Tyson Nam,Azat Maksum,Azat Maksum,Decision - Split,900,0.0,81.0,213.0,98.0,242.0,0.0,0.0,0.0,30.0,0.0,46.0,189.0,46.0,190.0,2.0,11.0,0.0,22.0,0.42857142857142855,30.142857142857142,93.42857142857143,30.857142857142858,94.14285714285714,0.0,0.5714285714285714,0.0,18.142857142857142,,,,,,,,,,0.42857142857142855,0.42857142857142855,7,,,0,1491.8183055441473,1500.0
7090,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Tucker Lutz vs Melsik Baghdasaryan,Tucker Lutz,Melsik Baghdasaryan,Melsik Baghdasaryan,Decision - Unanimous,900,0.0,36.0,109.0,41.0,115.0,3.0,9.0,0.0,379.0,0.0,64.0,108.0,74.0,122.0,0.0,0.0,0.0,42.0,0.0,48.0,96.66666666666667,61.0,110.33333333333333,1.3333333333333333,3.0,0.0,116.0,0.3333333333333333,38.666666666666664,74.0,41.333333333333336,76.66666666666667,0.0,1.3333333333333333,0.0,38.666666666666664,0.3333333333333333,0.0,3,0.6666666666666666,0.3333333333333333,3,1483.476915501039,1514.576790291961
7091,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Nazim Sadykhov vs Terrance McKinney,Nazim Sadykhov,Terrance McKinney,Nazim Sadykhov,Submission,367,0.0,8.0,15.0,20.0,27.0,0.0,0.0,1.0,55.0,0.0,6.0,14.0,21.0,34.0,2.0,5.0,0.0,256.0,0.0,64.0,132.0,71.0,141.0,1.0,1.0,0.0,19.0,0.4,12.8,26.4,15.8,31.0,0.4,1.2,0.0,46.6,1.0,0.0,1,0.6,0.6,5,1515.2342752453792,1513.5856380252974
7092,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Austin Lingo vs Melquizael Costa,Austin Lingo,Melquizael Costa,Melquizael Costa,Decision - Unanimous,900,0.0,39.0,139.0,39.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,220.0,108.0,236.0,3.0,8.0,1.0,164.0,0.5,57.0,142.5,62.5,149.5,0.5,0.75,0.0,101.0,0.0,23.0,50.0,43.0,71.0,0.0,0.0,0.0,2.0,0.5,0.0,4,0.0,0.0,1,1500.8322465457488,1485.2335587076432
7093,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Viktoriia Dudakova vs Istela Nunes,Viktoriia Dudakova,Istela Nunes,Viktoriia Dudakova,KO/TKO,34,0.0,3.0,11.0,3.0,11.0,1.0,1.0,0.0,6.0,0.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,49.333333333333336,116.66666666666667,88.66666666666667,159.33333333333334,2.3333333333333335,4.0,0.3333333333333333,215.0,,,0,0.0,0.0,3,1500.0,1452.94789359271
7094,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Evan Elder vs Genaro Valdez,Evan Elder,Genaro Valdez,Evan Elder,Decision - Unanimous,900,1.0,96.0,195.0,96.0,195.0,1.0,1.0,1.0,6.0,1.0,64.0,236.0,65.0,237.0,0.0,0.0,0.0,0.0,0.5,48.5,101.0,59.0,112.5,0.5,4.0,0.0,100.0,0.0,29.5,98.0,36.0,105.5,0.0,0.5,0.0,4.5,0.0,0.0,2,0.0,0.0,2,1468.1255111315784,1468.1358740168723
7095,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Alexander Munoz vs Carl Deaton,Alexander Munoz,Carl Deaton,Alexander Munoz,Decision - Unanimous,900,1.0,44.0,111.0,53.0,120.0,3.0,7.0,0.0,234.0,0.0,37.0,108.0,39.0,112.0,0.0,2.0,0.0,0.0,0.0,58.5,156.5,61.0,159.5,2.5,8.5,0.0,97.5,0.0,1.0,12.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1470.1146986278573,1486.1739805048826
7096,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Ashlee Evans-Smith vs Ailin Perez,Ashlee Evans-Smith,Ailin Perez,Ailin Perez,Decision - Unanimous,900,0.0,12.0,47.0,13.0,49.0,0.0,1.0,0.0,8.0,0.0,60.0,104.0,127.0,190.0,10.0,15.0,0.0,696.0,0.0,54.25,157.75,67.5,173.25,0.875,3.75,0.0,100.375,0.0,16.0,34.0,41.0,61.0,1.0,3.0,0.0,93.0,0.375,0.125,8,0.0,0.0,1,1469.1351746722164,1484.0815879440815
7097,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Jack Della Maddalena vs Bassil Hafez,Jack Della Maddalena,Bassil Hafez,Jack Della Maddalena,Decision - Split,900,0.0,83.0,137.0,149.0,212.0,1.0,2.0,0.0,79.0,0.0,32.0,124.0,48.0,141.0,3.0,20.0,0.0,408.0,1.25,27.0,52.0,30.0,55.0,0.0,0.0,0.25,13.25,,,,,,,,,,1.0,1.0,4,,,0,1567.467786498153,1500.0
7098,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Tom Aspinall vs Marcin Tybura,Tom Aspinall,Marcin Tybura,Tom Aspinall,KO/TKO,73,1.0,13.0,18.0,13.0,18.0,0.0,0.0,0.0,5.0,0.0,4.0,15.0,4.0,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.5,28.166666666666668,20.333333333333332,30.166666666666668,0.6666666666666666,0.6666666666666666,0.3333333333333333,47.666666666666664,0.17647058823529413,41.05882352941177,89.6470588235294,67.3529411764706,121.58823529411765,0.7058823529411765,3.0,0.11764705882352941,137.88235294117646,0.8333333333333334,0.8333333333333334,6,0.6470588235294118,0.23529411764705882,17,1567.0153895078554,1586.7542599335359
7099,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Jafel Filho vs Daniel Barez,Jafel Filho,Daniel Barez,Jafel Filho,Submission,206,0.0,21.0,54.0,23.0,62.0,1.0,4.0,1.0,55.0,1.0,18.0,30.0,18.0,30.0,0.0,0.0,0.0,12.0,0.0,9.0,37.0,54.0,87.0,0.0,0.0,2.0,50.0,,,,,,,,,,0.0,0.0,1,,,0,1486.1054132330034,1500.0
7100,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Shauna Bannon vs Bruna Brasil,Shauna Bannon,Bruna Brasil,Bruna Brasil,Decision - Unanimous,900,0.0,54.0,144.0,124.0,223.0,0.0,2.0,0.0,65.0,0.0,56.0,90.0,73.0,111.0,2.0,3.0,0.0,201.0,,,,,,,,,,1.0,54.0,93.0,94.0,133.0,3.0,3.0,0.0,233.0,,,0,0.0,0.0,1,1500.0,1483.2878790760926
7101,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Molly McCann vs Julija Stoliarenko,Molly McCann,Julija Stoliarenko,Julija Stoliarenko,Submission,115,0.0,6.0,16.0,6.0,16.0,0.0,0.0,0.0,7.0,0.0,9.0,29.0,9.0,29.0,1.0,1.0,1.0,19.0,0.2,66.6,133.0,75.8,142.6,1.3,3.7,0.4,77.2,0.0,36.5,81.83333333333333,54.0,100.83333333333333,0.3333333333333333,1.0,0.6666666666666666,92.16666666666667,0.6,0.2,10,0.16666666666666666,0.16666666666666666,6,1526.9604985151448,1446.1757332124541
7102,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Chris Duncan vs Yanal Ashmouz,Chris Duncan,Yanal Ashmouz,Chris Duncan,Decision - Unanimous,900,0.0,85.0,206.0,87.0,209.0,2.0,4.0,0.0,48.0,0.0,35.0,98.0,36.0,100.0,0.0,1.0,0.0,0.0,0.0,53.0,83.0,62.0,92.0,5.0,14.0,0.0,391.0,0.0,15.0,20.0,15.0,20.0,1.0,1.0,0.0,7.0,1.0,0.0,1,1.0,1.0,1,1515.893819000725,1516.0
7103,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Paul Craig vs Andre Muniz,Paul Craig,Andre Muniz,Paul Craig,KO/TKO,580,0.0,40.0,82.0,54.0,101.0,2.0,2.0,1.0,176.0,0.0,24.0,40.0,31.0,47.0,2.0,2.0,0.0,107.0,0.07142857142857142,16.571428571428573,36.785714285714285,30.214285714285715,52.142857142857146,0.9285714285714286,4.5,0.8571428571428571,69.64285714285714,0.0,16.0,36.0,46.833333333333336,82.83333333333333,1.8333333333333333,4.0,0.8333333333333334,233.5,0.5714285714285714,0.5714285714285714,14,0.8333333333333334,0.5,6,1531.273747137972,1564.5775606865966
7104,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Nathaniel Wood vs Andre Fili,Nathaniel Wood,Andre Fili,Nathaniel Wood,Decision - Unanimous,900,1.0,84.0,148.0,108.0,174.0,1.0,2.0,0.0,107.0,1.0,58.0,151.0,76.0,179.0,0.0,2.0,0.0,175.0,0.125,78.875,163.125,101.875,188.875,1.5,2.75,0.5,135.0,0.3333333333333333,44.72222222222222,106.66666666666667,57.666666666666664,120.94444444444444,1.3888888888888888,3.0,0.16666666666666666,101.66666666666667,0.75,0.375,8,0.5555555555555556,0.16666666666666666,18,1558.4836542138135,1531.5031275752594
7105,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Makhmud Muradov vs Bryan Barberena,Makhmud Muradov,Bryan Barberena,Makhmud Muradov,Decision - Unanimous,900,2.0,54.0,97.0,68.0,114.0,13.0,16.0,0.0,310.0,0.0,28.0,81.0,81.0,138.0,0.0,1.0,0.0,2.0,0.2,55.6,132.0,69.2,146.8,0.6,1.6,0.2,72.2,0.4117647058823529,69.52941176470588,137.41176470588235,93.82352941176471,163.94117647058823,2.0588235294117645,4.647058823529412,0.29411764705882354,161.11764705882354,0.6,0.4,5,0.5294117647058824,0.29411764705882354,17,1513.379783119854,1526.4450783105426
7106,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Mick Parkin vs Jamal Pogues,Mick Parkin,Jamal Pogues,Mick Parkin,Decision - Unanimous,900,0.0,95.0,156.0,98.0,159.0,0.0,0.0,0.0,0.0,0.0,36.0,135.0,37.0,136.0,0.0,1.0,0.0,77.0,,,,,,,,,,0.0,33.0,60.0,49.0,79.0,5.0,11.0,0.0,349.0,,,0,1.0,0.0,1,1500.0,1515.8809034973995
7107,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Marc Diakiese vs Joel Alvarez,Marc Diakiese,Joel Alvarez,Joel Alvarez,Submission,566,0.0,20.0,46.0,29.0,60.0,2.0,3.0,0.0,189.0,0.0,42.0,75.0,64.0,98.0,0.0,1.0,1.0,86.0,0.15384615384615385,33.07692307692308,82.15384615384616,48.69230769230769,100.46153846153847,2.6923076923076925,6.153846153846154,0.0,216.07692307692307,0.0,20.166666666666668,44.666666666666664,33.0,59.0,0.5,0.5,0.16666666666666666,63.5,0.5384615384615384,0.15384615384615385,13,0.6666666666666666,0.6666666666666666,6,1507.3344423132567,1532.489197285517
7108,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Danny Roberts vs Jonny Parsons,Danny Roberts,Jonny Parsons,Jonny Parsons,KO/TKO,597,0.0,44.0,133.0,44.0,134.0,0.0,2.0,0.0,5.0,2.0,63.0,124.0,69.0,133.0,0.0,0.0,0.0,86.0,0.23076923076923078,27.76923076923077,68.53846153846153,32.38461538461539,74.15384615384616,0.15384615384615385,1.4615384615384615,0.15384615384615385,88.07692307692308,,,,,,,,,,0.5384615384615384,0.3076923076923077,13,,,0,1514.4959298589765,1500.0
7109,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Davey Grant vs Daniel Marcos,Davey Grant,Daniel Marcos,Daniel Marcos,Decision - Split,900,0.0,70.0,215.0,70.0,215.0,0.0,1.0,0.0,6.0,0.0,48.0,140.0,49.0,141.0,1.0,1.0,0.0,13.0,0.36363636363636365,55.36363636363637,124.45454545454545,64.18181818181819,134.36363636363637,1.0909090909090908,2.5454545454545454,0.18181818181818182,122.36363636363636,1.0,53.0,78.0,59.0,84.0,0.0,1.0,0.0,60.0,0.5454545454545454,0.36363636363636365,11,1.0,1.0,1,1526.6125108890901,1515.266406350768
7110,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Lerone Murphy vs Josh Culibao,Lerone Murphy,Josh Culibao,Lerone Murphy,Decision - Unanimous,900,1.0,59.0,109.0,87.0,144.0,3.0,5.0,2.0,458.0,0.0,23.0,59.0,40.0,77.0,0.0,2.0,0.0,90.0,0.25,41.75,80.25,51.5,91.0,0.75,2.0,0.0,85.0,0.5,26.5,61.5,32.5,69.25,0.5,4.25,0.0,108.5,1.0,0.5,4,0.75,0.25,4,1563.8711283067757,1533.0255148293857
7111,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Jai Herbert vs Fares Ziam,Jai Herbert,Fares Ziam,Fares Ziam,Decision - Unanimous,900,0.0,49.0,134.0,58.0,150.0,0.0,6.0,0.0,252.0,0.0,61.0,113.0,96.0,153.0,1.0,5.0,0.0,90.0,0.6,22.0,53.6,42.8,77.0,0.0,0.2,0.0,115.4,0.0,24.0,62.4,46.0,87.4,0.6,4.0,0.0,101.2,0.4,0.2,5,0.6,0.0,5,1494.704090561666,1516.7360257307464
7112,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Ketlen Vieira vs Pannie Kianzad,Ketlen Vieira,Pannie Kianzad,Ketlen Vieira,Decision - Unanimous,900,0.0,15.0,33.0,65.0,103.0,3.0,3.0,3.0,649.0,0.0,22.0,51.0,92.0,144.0,0.0,0.0,0.0,131.0,0.0,49.9,121.3,85.1,162.3,1.4,3.5,0.4,250.0,0.125,76.0,150.375,96.375,177.0,0.5,2.0,0.25,167.0,0.7,0.1,10,0.625,0.0,8,1556.9392661996783,1535.9118928862522
7113,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Jan Blachowicz vs Alex Pereira,Jan Blachowicz,Alex Pereira,Alex Pereira,Decision - Split,900,0.0,52.0,81.0,82.0,117.0,3.0,8.0,2.0,452.0,0.0,70.0,92.0,112.0,138.0,0.0,0.0,1.0,6.0,0.3333333333333333,43.72222222222222,88.05555555555556,63.666666666666664,110.11111111111111,0.8888888888888888,1.6666666666666667,0.2222222222222222,104.83333333333333,0.4,43.8,90.2,57.8,105.8,1.0,3.2,0.0,94.2,0.6666666666666666,0.3888888888888889,18,0.8,0.6,5,1617.1695251849485,1562.8764007205093
7114,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Derrick Lewis vs Marcos Rogerio de Lima,Derrick Lewis,Marcos Rogerio de Lima,Derrick Lewis,KO/TKO,33,1.0,17.0,33.0,20.0,36.0,0.0,0.0,0.0,29.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3076923076923077,22.307692307692307,44.11538461538461,24.423076923076923,46.46153846153846,0.34615384615384615,1.2307692307692308,0.0,59.38461538461539,0.1875,20.1875,38.0,38.9375,61.375,0.5,1.0625,0.1875,129.875,0.6538461538461539,0.5,26,0.625,0.4375,16,1585.849046469941,1560.1017754583775
7115,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Michael Chiesa vs Kevin Holland,Michael Chiesa,Kevin Holland,Kevin Holland,Submission,159,0.0,4.0,11.0,6.0,13.0,0.0,5.0,0.0,15.0,0.0,9.0,16.0,12.0,19.0,0.0,0.0,1.0,40.0,0.058823529411764705,18.58823529411765,45.294117647058826,43.1764705882353,75.52941176470588,2.235294117647059,4.117647058823529,0.6470588235294118,263.05882352941177,0.058823529411764705,33.705882352941174,71.82352941176471,58.94117647058823,99.82352941176471,1.1176470588235294,2.411764705882353,0.47058823529411764,96.3529411764706,0.6470588235294118,0.35294117647058826,17,0.6470588235294118,0.47058823529411764,17,1582.4923192645995,1574.7580535712152
7116,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Dustin Poirier vs Justin Gaethje,Dustin Poirier,Justin Gaethje,Justin Gaethje,KO/TKO,360,0.0,27.0,52.0,27.0,52.0,0.0,0.0,0.0,0.0,1.0,41.0,66.0,41.0,66.0,0.0,0.0,0.0,0.0,0.48148148148148145,57.407407407407405,113.11111111111111,69.4074074074074,126.48148148148148,1.037037037037037,2.814814814814815,0.6666666666666666,153.07407407407408,0.2727272727272727,73.0909090909091,129.8181818181818,73.72727272727273,130.63636363636363,0.09090909090909091,0.6363636363636364,0.0,14.0,0.7777777777777778,0.48148148148148145,27,0.6363636363636364,0.45454545454545453,11,1687.0679873415654,1585.1591944705888
7117,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Gabriel Bonfim vs Trevin Giles,Gabriel Bonfim,Trevin Giles,Gabriel Bonfim,Submission,73,0.0,3.0,11.0,3.0,11.0,1.0,1.0,1.0,26.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,14.0,0.0,9.0,22.0,9.0,22.0,0.0,0.0,1.0,4.0,0.18181818181818182,27.181818181818183,58.0,42.72727272727273,76.63636363636364,0.9090909090909091,3.3636363636363638,1.0909090909090908,151.36363636363637,1.0,1.0,1,0.6363636363636364,0.2727272727272727,11,1516.8787659477262,1544.4320979946153
7118,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Tony Ferguson vs King Green,Tony Ferguson,King Green,King Green,Submission,894,0.0,54.0,123.0,62.0,138.0,0.0,3.0,0.0,13.0,0.0,137.0,217.0,145.0,227.0,0.0,0.0,1.0,205.0,0.14285714285714285,57.42857142857143,126.61904761904762,64.80952380952381,134.71428571428572,0.3333333333333333,0.8095238095238095,0.7619047619047619,22.095238095238095,0.10526315789473684,58.31578947368421,129.6315789473684,67.89473684210526,140.6315789473684,0.7368421052631579,2.210526315789474,0.21052631578947367,78.36842105263158,0.7142857142857143,0.42857142857142855,21,0.5263157894736842,0.15789473684210525,19,1600.1812380754523,1526.4903182294495
7119,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Roman Kopylov vs Claudio Ribeiro,Roman Kopylov,Claudio Ribeiro,Roman Kopylov,KO/TKO,333,1.0,32.0,42.0,32.0,42.0,0.0,0.0,0.0,3.0,0.0,32.0,59.0,33.0,60.0,0.0,1.0,0.0,16.0,0.5,55.0,109.5,60.0,116.0,0.5,1.0,0.0,9.5,1.0,27.0,45.5,45.0,66.0,0.5,1.5,0.0,187.5,0.5,0.5,4,0.5,0.5,2,1503.184723177284,1499.7540757977522
7120,UFC 291: Poirier vs. Gaethje 2,2023-07-29,Jake Matthews vs Darrius Flowers,Jake Matthews,Darrius Flowers,Jake Matthews,Submission,457,0.0,60.0,101.0,71.0,113.0,0.0,1.0,1.0,75.0,0.0,36.0,64.0,41.0,69.0,1.0,3.0,0.0,63.0,0.29411764705882354,35.1764705882353,78.47058823529412,53.8235294117647,99.17647058823529,1.3529411764705883,3.235294117647059,0.47058823529411764,187.64705882352942,,,,,,,,,,0.6470588235294118,0.29411764705882354,17,,,0,1563.9206162323223,1500.0
